student_id,name,age,experience_level,learning_style,interests,course_id,course_name,category,difficulty_level,ratings,num_reviews,time_spent_on_course,completion_status,video_id,video_topic,video_duration,time_watched,skip_count,pause_count,disengagement_score
f274d2bc-fc31-43fe-aee6-3fa1188e51ae,Jacqueline Mann,48,Advanced,Auditory,"AWS, Statistics, HTML & CSS",ac84a7f0-d09d-40da-927e-74fcac143ae7,React and Redux,Web Development,Intermediate,2.1,95,249,FALSE,9ed96f85-0ac5-4904-99ed-61da68254564,Node.js,419,252,9,0,0.46
a69ffbbc-594e-4f5d-9abb-a3211cbc0709,Todd Lawson,32,Advanced,Auditory,"JavaScript, Big Data, Reinforcement Learning",7f7f5d40-5a67-446b-9818-f2803ed73e29,Artificial Intelligence A-Z,AI,Advanced,2.4,251,190,FALSE,7aa94c95-27d7-4237-8b72-fd203103d566,Reinforcement Learning,248,76,8,0,0.65
bc74b6de-1f60-40ec-855b-1f1f6479275c,Teresa Mosley,35,Intermediate,Visual,"Node.js, Ethical Hacking, Natural Language Processing",7cf12ba8-8d5f-4540-a32b-411f6ec3fe68,Artificial Intelligence A-Z,AI,Intermediate,2.8,72,413,TRUE,6d6bb294-34ae-43e0-a3b5-def9fd9a583d,Neural Networks,308,176,1,7,0.39
cee082ce-7467-4779-a8c9-f7937b129e15,Deborah Bryant,44,Beginner,Visual,"Full Stack Development, Machine Learning, Reinforcement Learning",85c3027a-5ba6-4c3e-bdd9-7d90f8032659,Neural Networks from Scratch,AI,Beginner,3.2,51,464,FALSE,94498a74-2713-4dfc-9e9f-5e610acea46f,Neural Networks,168,69,1,6,0.49
f209fc63-0b34-47ca-a820-b2fce71aab8d,Sean Hudson,27,Advanced,Visual,"Big Data, Reinforcement Learning, Penetration Testing",f3111490-6810-41a1-ad28-2805ad7890bf,Cybersecurity Fundamentals,Cybersecurity,Intermediate,2.1,52,479,FALSE,7f64bb5e-55e1-480e-b232-3eb3ccdcadaf,Network Security,299,64,9,3,0.76
1492e061-17cd-4fda-8db8-1a120e4ebf69,Deborah Weber,44,Beginner,Kinesthetic,"Big Data, Neural Networks, Penetration Testing",6803d26c-b62c-4247-8a35-ed32a4e7d020,Data Science Bootcamp,Data Science,Beginner,2.3,242,527,TRUE,e3ef1f83-d292-4291-bd58-9733de84d510,Statistics,57,44,6,3,0.31
65ed0502-2876-4bfe-a6e2-764cb4a5ba0f,Anthony Murray,43,Beginner,Reading/Writing,"Full Stack Development, Statistics, Neural Networks",722e13ec-947c-42b2-a65f-db9d0de6c8dd,NLP with Transformers,AI,Beginner,3.6,353,479,FALSE,e948a04b-8d75-4c10-9fcd-beed0f12a818,Natural Language Processing,60,23,7,3,0.6
ccd7720a-d50c-41c3-9ab5-37f5ffc824f2,Amanda Carroll,41,Beginner,Kinesthetic,"Kubernetes, JavaScript, Neural Networks",086ba242-4068-45ce-b5ce-32d2d3fcd58f,NLP with Transformers,AI,Beginner,2.7,54,474,FALSE,32ad13a5-e7ef-4015-b130-bec57c96c607,Natural Language Processing,324,32,0,3,0.66
e978ee9d-5a96-43fa-96b8-0c83b74d10b2,Jesse Riggs,30,Beginner,Kinesthetic,"Big Data, HTML & CSS, Azure",dec5b21f-554c-436a-93c5-505ff1a7acaa,Backend APIs with Node.js,Web Development,Beginner,3.1,268,518,TRUE,ec98bcdf-7cd6-41ad-9259-199b2f67f0ba,Full Stack Development,309,290,7,9,0.27
04504b13-06f0-40ab-ae1d-f8c706b8938d,Wendy Santiago,25,Intermediate,Visual,"HTML & CSS, Deep Learning, Ethical Hacking",cd7f7ab6-427a-4b7d-9fde-5161d05e796d,Data Science Bootcamp,Data Science,Beginner,2.1,190,590,FALSE,d23eafc0-df23-4ff1-9c23-8038d62f3fd5,Deep Learning,250,116,4,8,0.54
cd85a1ba-e765-4b41-938f-8a8c2a2693d4,Joshua Harris,22,Advanced,Visual,"HTML & CSS, Cyber Threat Intelligence, Serverless Architecture",a01ca563-9011-4016-bd4d-834b5b2ce2e8,Certified Ethical Hacker (CEH),Cybersecurity,Intermediate,3.1,133,412,FALSE,52e4646d-dbce-45d6-97e9-26693c6feaf3,Network Security,281,45,0,7,0.66
b505bbad-1ac6-49bb-ad56-aaea593f495c,Bill Cabrera,44,Advanced,Auditory,"Natural Language Processing, Full Stack Development",061f57b7-0a5d-4c3e-a81a-fe04bce2c0d1,React and Redux,Web Development,Intermediate,2.2,65,388,FALSE,92618b1f-d938-4e29-98c8-125c135beee7,Full Stack Development,417,184,5,8,0.57
c164d4ce-d3b7-45f1-b37a-bac3deafc496,Victoria Taylor,45,Beginner,Visual,"Big Data, Ethical Hacking",6a01034e-8b1b-4a85-9525-c2d15ba6767e,Statistics for ML,Data Science,Beginner,4.5,188,162,TRUE,0f5eedc3-fa5f-445a-aca7-e44b5d8baad2,Data Analysis,66,62,4,1,0.13
3dfddeb6-ac54-4bfe-8218-6c3cd9002851,Natalie Lam,24,Beginner,Visual,"Cyber Threat Intelligence, Data Analysis",97b750f3-28c6-4539-bc7e-98f6a386611a,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,4.2,308,204,TRUE,5b11e734-22ae-47ba-9e3d-4a3ad20f84b3,Penetration Testing,176,154,9,6,0.33
a0bad0c4-0538-4167-bd2a-0a63dacf0a29,Ricky West,18,Advanced,Kinesthetic,"Full Stack Development, Natural Language Processing, Data Analysis",94625ade-e48b-4892-8a32-bc24bed03c55,Full Stack Web Development,Web Development,Intermediate,2.7,45,71,TRUE,5b446ba9-3bd9-454e-a9f4-67bc7b42e8db,HTML & CSS,382,315,8,6,0.34
6e67c4ba-e5aa-4891-95b7-9f2ba5aea825,Diamond Peterson,35,Intermediate,Reading/Writing,"Reinforcement Learning, React",9c71ee83-d677-464e-bd37-433d025f1307,Neural Networks from Scratch,AI,Intermediate,2.6,453,540,TRUE,0a0226c9-b34e-463e-9085-8172898c6268,Computer Vision,379,310,1,4,0.19
e686fcdf-e1ba-44d8-b454-b6dacd8b26b9,Nancy Joseph,30,Beginner,Visual,"Big Data, Neural Networks, Serverless Architecture",9a910140-4d75-48d0-8135-66127379f7fa,Neural Networks from Scratch,AI,Beginner,3.5,45,226,TRUE,43233e28-eea9-40d2-8d81-26b2f4ae2320,Natural Language Processing,144,103,3,3,0.29
0ce633e0-32bf-4617-8a6b-ba04f833f6ea,Tracey Roth,19,Intermediate,Visual,"Computer Vision, JavaScript, Machine Learning",793f2595-8b66-4762-b28e-969075d52608,Data Science Bootcamp,Data Science,Beginner,4.2,440,446,TRUE,9375c583-e52f-463e-8601-59080a752020,Statistics,140,125,4,6,0.21
17af3ae2-9e3a-4866-901b-ec30e10fbc4b,Katherine Farley,19,Advanced,Visual,"Azure, React",c84c87a1-72dd-4bc9-87d3-9726cca0e69f,React and Redux,Web Development,Intermediate,2.4,207,492,FALSE,9dc0a8c9-5441-4b7b-b461-178b7cffa04f,HTML & CSS,347,63,4,9,0.74
ae5d865e-4fbf-4c82-bfd9-fb8d20aa9e23,Matthew Baker,25,Beginner,Visual,"Computer Vision, Full Stack Development, Big Data",65943b2a-3bd8-403b-a03b-64d3a041f2a5,Data Science Bootcamp,Data Science,Beginner,3.5,178,511,FALSE,01bdaf25-ec1a-4c9d-8405-d55293fdbbde,Big Data,441,300,8,7,0.45
435413ad-0a19-4746-b120-d127409464c3,Jennifer Johnson,49,Advanced,Reading/Writing,"HTML & CSS, Cyber Threat Intelligence, Neural Networks",6b325109-6d0a-45eb-9ee8-f618c4fa7ac5,Computer Vision with OpenCV,AI,Intermediate,3.3,343,284,FALSE,a9297585-adf4-4366-a1bc-c588860acfcd,Natural Language Processing,270,12,8,1,0.84
2ecfb116-3a03-4182-8d91-da41431d9051,Brian Graves,19,Advanced,Visual,"Node.js, Penetration Testing, Serverless Architecture",8a25d9e1-96e8-42cf-9cb1-165904ed76f5,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.8,167,353,FALSE,bbcc7112-b2af-4389-966a-5d065ccba0f7,Penetration Testing,355,166,8,1,0.54
92cc0fe1-e8a3-4deb-9f8a-14fd3455042a,Andrew Rodriguez,45,Beginner,Visual,"Neural Networks, Statistics",3cabba09-0f4f-4c2c-b08f-667390d5bda0,Deep Learning with TensorFlow,Data Science,Beginner,4.6,53,157,TRUE,d157ac26-a250-49e3-9423-49877548cc5c,Machine Learning,448,431,6,3,0.18
006824a6-a135-436f-baf9-aba9b0117b80,Anthony Martin,30,Intermediate,Visual,"Ethical Hacking, Data Analysis, Azure",cdf73135-c219-4b4f-b2b5-d5bb7b821eb1,Python for Data Science,Data Science,Intermediate,3.1,150,122,TRUE,e98a244c-212b-47de-a641-f42855916407,Deep Learning,95,71,2,5,0.27
e8a2ae4f-fbe2-491b-83c7-65d901e156c1,Jose Anderson,48,Advanced,Kinesthetic,"Network Security, React",08d8095c-e154-4581-8a46-a3538c66cce7,Backend APIs with Node.js,Web Development,Advanced,3.0,489,584,TRUE,d5e418a6-b544-4ce2-b4f9-bfc6ec4d59e0,React,278,186,2,6,0.33
b630d0c3-891e-407b-beb9-931a711e8cad,Debra York,46,Advanced,Kinesthetic,"Big Data, Serverless Architecture",777c4ebe-05b9-4fdb-9daa-5bb6d4872f5a,Kubernetes for DevOps,Cloud Computing,Intermediate,3.3,464,185,FALSE,4d218f7a-bfaf-4156-a4a8-7001d852c182,AWS,202,73,8,3,0.64
95c2f011-afc6-49e0-b073-9a39ba9ea5f9,Kimberly Hernandez,37,Intermediate,Visual,"Computer Vision, Cyber Threat Intelligence",3ba4f6f6-2dc3-4b38-bafc-62c0068222dc,Artificial Intelligence A-Z,AI,Intermediate,2.2,443,342,FALSE,2b891b22-9b14-4978-90b9-f04101b4ed05,Neural Networks,88,29,1,8,0.57
e1dc26c7-726a-4ffe-94c7-81eb14159a68,Timothy Carroll,24,Intermediate,Auditory,"Machine Learning, Penetration Testing",5182fa33-02b9-4533-8f41-c685bc88cc3c,Advanced Penetration Testing,Cybersecurity,Beginner,3.1,17,346,FALSE,6755a08e-e7a9-49d1-a28b-e2718a3f0e8a,Network Security,257,42,5,4,0.73
e182602b-8e4b-4a20-a38e-d9df583fcac9,Thomas Howard,47,Beginner,Kinesthetic,"Big Data, React, Computer Vision",7704dac7-6b5e-43e1-8bf2-c9958b1e841b,Full Stack Web Development,Web Development,Beginner,4.3,416,123,TRUE,61a08da4-afc5-422f-8d0a-3b44165c8927,Full Stack Development,91,88,4,7,0.17
18d0e5ed-4d1c-466f-ad10-ca74be7c982b,Candace Hughes,47,Advanced,Visual,"Serverless Architecture, HTML & CSS, Big Data",77cc5e21-37d4-4a62-ab4c-1e16d46d647d,Data Science Bootcamp,Data Science,Intermediate,2.6,150,358,TRUE,949b6ffc-b927-4735-b6b2-c798af9a2bc4,Machine Learning,218,169,3,4,0.26
c7f656ea-ac78-46cd-a07c-fde8535f9b14,Allen Anderson,38,Beginner,Visual,"Ethical Hacking, Machine Learning, Reinforcement Learning",d61140d9-bba9-4a64-8d1e-12ab494da698,Deep Learning with TensorFlow,Data Science,Beginner,1.9,425,455,FALSE,c064261f-1c1d-4e70-9a12-2bc4bba0265a,Statistics,156,66,5,6,0.56
8afe3ba8-fd20-43d0-b015-3dce05021118,Robert Figueroa,34,Intermediate,Visual,"HTML & CSS, Computer Vision, Network Security",2df75f09-eb36-46c2-ae9a-4407e9114a06,React and Redux,Web Development,Intermediate,3.7,331,522,TRUE,f8b49bf0-fa19-4aed-a17a-a6b5afa46103,JavaScript,278,175,2,0,0.3
d079e96e-a706-4629-b22d-57f736b20938,David Williams DDS,27,Advanced,Visual,"Computer Vision, Network Security, Google Cloud",43ee8441-902f-4c83-b0f7-f04a8cbd501c,NLP with Transformers,AI,Intermediate,3.2,285,142,FALSE,79405906-9443-46c9-8cad-e68b6215fd86,Reinforcement Learning,492,146,6,1,0.62
627b6580-0e01-4912-a3aa-56bb06c7b0be,Jessica Jenkins,34,Intermediate,Kinesthetic,"Machine Learning, JavaScript",25b4853e-aae9-46ed-a5b7-4b3e51526846,JavaScript Mastery,Web Development,Intermediate,3.4,82,31,FALSE,730a0c8d-6841-42c6-9084-552d432d3d67,React,465,190,8,7,0.64
c1cfcfc3-6818-41d6-8a40-bde918b6ab4a,Douglas Phillips,47,Intermediate,Auditory,"Computer Vision, Azure, Cyber Threat Intelligence",670f6905-dbef-4fe6-942c-392dd7098356,Google Cloud Fundamentals,Cloud Computing,Beginner,2.0,57,360,TRUE,bc9e2854-3635-43a6-80d5-bbd769a54a9b,Kubernetes,164,130,7,8,0.37
c9dcba6c-cb25-4fec-a925-3fa4b4e764be,Mary James,41,Beginner,Reading/Writing,"Network Security, Neural Networks",7ca98683-bf43-46ad-84f2-a2b4de4e3cac,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,2.5,48,200,FALSE,ec2cf36e-9f88-4450-8911-c3bd5887abd4,Ethical Hacking,239,63,0,5,0.57
e2c432d6-806b-420d-92d2-7edce89749b2,Teresa Thompson,26,Beginner,Visual,"Full Stack Development, Ethical Hacking",878aaa3b-13c0-432c-ad02-1ed169f24ba0,Full Stack Web Development,Web Development,Beginner,4.0,170,141,TRUE,64eab8a4-6bbf-4568-9fbb-a913fe8cf8a3,Full Stack Development,50,48,1,3,0.08
ebb017c7-153d-4d92-9b7c-7672766facba,Laura Ross,46,Intermediate,Reading/Writing,"Ethical Hacking, React, Data Analysis",b91d0f1f-f4ba-48a5-b027-6c8a035b952f,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.4,435,294,TRUE,395af328-6a51-44f8-846f-cebf5d42b96c,Ethical Hacking,167,162,8,2,0.2
b2623b20-04b4-4506-8509-4f90fbe8fb06,Isaac Anderson,26,Advanced,Reading/Writing,"Natural Language Processing, Full Stack Development, Google Cloud",4fbf8764-b2f7-46e0-90d7-38dad10efcc3,React and Redux,Web Development,Intermediate,3.0,321,298,TRUE,4e2acb8b-9f29-45f1-b717-dfbe7e920d55,React,176,117,2,9,0.36
6454877b-219d-47a1-a778-ddd78b86cb51,Steven Allen,18,Intermediate,Kinesthetic,"Node.js, Network Security, Natural Language Processing",0216c1a7-db53-451d-bde2-0914ca773fc9,Network Defense,Cybersecurity,Beginner,3.3,168,477,FALSE,eb3b69af-131e-4243-acdd-e3d4017230ca,Ethical Hacking,281,31,9,0,0.8
401c23cb-493f-46d4-bf9b-752be3585333,Cheryl Griffin,45,Advanced,Visual,"Serverless Architecture, Data Analysis",27c1d0a4-001b-4380-8ff8-1c67f8bae3d4,Data Science Bootcamp,Data Science,Intermediate,3.8,71,379,FALSE,652e7a34-b57e-452e-b393-838d01f696b3,Statistics,250,84,1,1,0.49
c5a0bde2-ec68-4200-a8c0-526342567e9b,Beverly Edwards,22,Intermediate,Reading/Writing,"Data Analysis, Google Cloud",93367bdb-8986-4aff-bbbe-65334167c922,Google Cloud Fundamentals,Cloud Computing,Intermediate,3.6,365,139,FALSE,3aee0af9-427e-4be1-9fdb-2e04f074ae5d,Google Cloud,132,44,9,4,0.69
e200dc6f-8b01-4a97-8ac4-a3b2cb45f12c,Joseph Bradley,29,Intermediate,Visual,"Network Security, Data Analysis",15c9f30d-d87c-4519-899d-f86a1e6939cf,Statistics for ML,Data Science,Beginner,3.7,476,181,FALSE,8b87d48a-f59e-4d3d-a3f7-d56ede35bda0,Big Data,424,210,3,4,0.45
3eba6925-7191-476b-af46-7b566950ad21,Katelyn Murphy,37,Intermediate,Visual,"Full Stack Development, AWS",069ae833-2f4c-46ef-a524-de81893c3311,Full Stack Web Development,Web Development,Beginner,2.1,313,364,FALSE,2d788b04-4843-43c4-9c0a-528b3ea7082c,Full Stack Development,284,109,4,2,0.53
ac2a752f-8f54-43f4-a9a6-1bdcf23324b0,Daniel Garcia,22,Intermediate,Visual,"Cyber Threat Intelligence, Serverless Architecture, Data Analysis",a689df27-5845-4980-ac78-bae4afba8637,Network Defense,Cybersecurity,Intermediate,2.2,90,160,FALSE,09531416-9ca9-44b6-8397-a640d8cab623,Cyber Threat Intelligence,472,262,5,7,0.48
2b2ad952-2423-4134-9e77-9c1f1d64206c,Taylor Baker,23,Advanced,Visual,"Neural Networks, Kubernetes",039c708e-f552-40d2-a9a6-3fb2b3d80fe9,Neural Networks from Scratch,AI,Advanced,2.2,48,437,FALSE,5e9f7ca8-2218-4612-89d9-f341a468bdf0,Reinforcement Learning,216,94,7,6,0.6
4245c49b-a135-46b1-940a-aa49fc1a02a3,Mr. Kevin Lane,36,Beginner,Kinesthetic,"React, Natural Language Processing, Deep Learning",078fbea1-060c-44a3-a97c-4d2811f64ff8,Deep Learning with TensorFlow,Data Science,Beginner,4.4,316,343,TRUE,52398f40-cc89-42cc-9618-fd329615cbfa,Big Data,300,257,5,2,0.22
d34ab33f-5d07-4863-8441-5abf0b6abd88,Catherine Parrish,26,Beginner,Visual,"Kubernetes, Natural Language Processing",ee90fcd4-0278-4e47-8e87-a6d0de4edeeb,Kubernetes for DevOps,Cloud Computing,Beginner,3.1,398,235,TRUE,4be7202e-0dd9-4fad-a568-c2d70ef24649,Google Cloud,457,267,2,5,0.38
2080a99f-f83b-433d-a57f-240e1e7140e0,Kimberly Welch,48,Beginner,Kinesthetic,"Deep Learning, Computer Vision, Kubernetes",dfb5356d-879a-468c-bb79-22d8d83de3e6,Data Science Bootcamp,Data Science,Beginner,2.5,101,272,TRUE,758fa920-549e-4c3c-b0c3-ee0e5d218922,Statistics,306,215,0,0,0.21
0ad3a47a-5d0d-4ea4-ba46-da7b2a0dfc87,Megan Ross,42,Advanced,Visual,"Full Stack Development, AWS",2b502456-5d52-439a-92ac-dc8feb8d5beb,Kubernetes for DevOps,Cloud Computing,Intermediate,3.1,450,333,FALSE,e669dbb5-e500-4387-b00e-8ca0a2ff375a,Serverless Architecture,318,199,7,2,0.42
b0017397-ac35-4318-8aa2-5828ba6ecbe6,Nicholas Brooks,31,Advanced,Auditory,"AWS, JavaScript",1f42f0ea-16d0-441a-99c6-5fa613cd8eb0,AWS Certified Solutions Architect,Cloud Computing,Advanced,2.5,311,205,FALSE,5126308e-0918-45d0-b50c-dc8608b349c8,Serverless Architecture,407,94,8,1,0.71
4c7df754-f4db-4855-af3c-64f09d498551,Alicia Rivera,37,Intermediate,Kinesthetic,"Computer Vision, React",29362fd0-277a-4207-980f-a4db0f7ca1a0,React and Redux,Web Development,Intermediate,3.6,76,257,TRUE,b6e01531-191b-4b81-9fe4-21ab292ed425,JavaScript,422,358,1,8,0.21
6700abf7-c421-4ea2-a805-c82216f0c221,Amanda Hicks,34,Beginner,Auditory,"Computer Vision, Penetration Testing",3a35b53c-255f-443f-a2cf-3e2f2e8d578d,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,1.9,242,530,FALSE,ad3b278c-6028-4e1b-b067-a9c494f043dd,Cyber Threat Intelligence,162,56,4,4,0.58
d0a9759e-2146-456b-b7c6-c4bbf6113144,Rodney Hall,22,Intermediate,Kinesthetic,"Data Analysis, Network Security",3c3483a6-d0dc-4585-9cc9-993c75a7bbed,Certified Ethical Hacker (CEH),Cybersecurity,Intermediate,1.8,132,445,FALSE,56e8cde0-83b7-44cf-9c6f-66b796024e12,Penetration Testing,144,13,1,4,0.7
b1da77a9-80c9-4f70-822b-d0f8daafc2c1,Brian Johnson,23,Advanced,Reading/Writing,"Computer Vision, Statistics, Full Stack Development",f9cca917-fb7f-4d21-95b8-e3c20641361f,Computer Vision with OpenCV,AI,Advanced,3.8,140,132,FALSE,3c05f498-6be1-4ca6-96d1-628095f7062b,Natural Language Processing,201,101,6,4,0.51
d546cc06-38c2-412b-93d5-e1e3c45818bc,Bryan Torres,36,Beginner,Visual,"Network Security, Deep Learning",ce895115-29e8-4476-84dc-208c2749ea9e,Data Science Bootcamp,Data Science,Beginner,2.2,275,575,FALSE,4e084366-531f-4edc-936c-1253bec30417,Deep Learning,457,69,4,1,0.68
1b82c369-cfae-4676-8429-423acb012b2e,Sarah Smith,36,Beginner,Kinesthetic,"Natural Language Processing, Azure",6a8375ab-5f9c-42b6-98d8-9a4cf3edf170,Serverless Computing,Cloud Computing,Beginner,2.5,220,107,FALSE,998c2852-033f-424d-8d78-ffb66f9c25a4,AWS,237,59,7,7,0.74
8679822d-fc87-4ae4-abf6-70f7d6034291,Christopher Davis,21,Advanced,Visual,"React, Google Cloud",9e370024-cb4f-4f43-87b2-1da591069629,AWS Certified Solutions Architect,Cloud Computing,Intermediate,2.4,91,104,TRUE,e05ae6fa-3f12-48e2-ab36-09110589e3f6,Azure,475,420,8,8,0.32
56af1db6-69cf-4417-be4a-55809f18375d,Sara Osborne,45,Intermediate,Visual,"Deep Learning, Azure, Ethical Hacking",e02fff09-be5c-43ff-b816-7d8a8f1d682b,Deep Learning with TensorFlow,Data Science,Intermediate,3.2,455,214,FALSE,9622845c-ecb5-40e3-904a-6932fb3e592a,Deep Learning,284,40,1,2,0.64
f73c620c-2f0b-4401-92e1-c945b34c7eb5,Kelly Heath,18,Intermediate,Visual,"Penetration Testing, Natural Language Processing",afad70d6-656c-47a9-9613-74d6fdee418a,Artificial Intelligence A-Z,AI,Intermediate,3.2,15,37,FALSE,c7945011-fc99-451d-819d-1eee9646f164,Natural Language Processing,70,27,0,9,0.52
59a742e5-f2f2-47a9-9625-701f69f53498,Denise Walker,31,Advanced,Visual,"Full Stack Development, Ethical Hacking, Deep Learning",cc34ec76-c48a-4b38-a2bc-ea516936ca17,React and Redux,Web Development,Intermediate,3.7,245,48,TRUE,860c0590-c9ef-4048-8625-120bc19bbf8f,JavaScript,199,198,7,8,0.22
998cb99e-1710-487c-ac53-6f35d947bce1,Jose Stokes,46,Beginner,Visual,"Natural Language Processing, Statistics, JavaScript",e574578f-9c40-47dd-a07e-bd423547721d,Artificial Intelligence A-Z,AI,Beginner,3.0,335,140,FALSE,e2004ff8-990e-4da9-84c0-7ceb2627d996,Computer Vision,127,35,8,9,0.76
19b0e3f5-b234-4b6d-aa2b-ac0e647e5da3,Kyle Smith,22,Intermediate,Visual,"Data Analysis, JavaScript",e932b4fe-226e-4f04-8e44-79b809041976,JavaScript Mastery,Web Development,Beginner,3.4,175,328,FALSE,e0347d48-e12a-488d-8440-3f435aef180a,JavaScript,263,163,9,8,0.53
c164d4ce-d3b7-45f1-b37a-bac3deafc496,Victoria Taylor,45,Advanced,Visual,"Serverless Architecture, Full Stack Development",42c75f01-2820-45af-8e70-1d373b5e47cb,Full Stack Web Development,Web Development,Advanced,1.8,418,586,FALSE,bd6e0c0c-9755-4789-a1a7-fb61a8657503,Node.js,279,71,2,4,0.6
9c64f91e-3c9b-41ab-b0e8-d8febdf995b2,Timothy Montoya,48,Beginner,Visual,"Ethical Hacking, Big Data",67746b66-91a3-4d83-96a8-324bf1050436,Data Science Bootcamp,Data Science,Beginner,3.6,185,212,FALSE,3ae40b4e-eddf-4d18-8dae-98cf49e7e5c6,Deep Learning,369,197,7,8,0.55
36066aaf-0517-42de-bea9-99cbf7fac677,Joshua Mendoza,37,Advanced,Kinesthetic,"Data Analysis, JavaScript, AWS",e278a487-da20-4039-8646-a2020c863903,Kubernetes for DevOps,Cloud Computing,Advanced,4.2,167,447,TRUE,3f4208f9-4fdb-4141-a98b-7b85b236d53b,Azure,448,442,2,9,0.14
78cd1aaf-dfc9-423e-beb0-7d0c6528e581,Logan Wall,30,Intermediate,Reading/Writing,"Natural Language Processing, Full Stack Development",3f340c27-2f47-494e-a140-1726f1730528,Backend APIs with Node.js,Web Development,Beginner,4.1,263,530,FALSE,2dede3e8-bec8-4fb6-bffc-7c5011f93ee2,Node.js,283,214,9,5,0.4
ae86b372-2c2f-4929-922f-becef364e80b,Jason Watson,25,Advanced,Visual,"Google Cloud, Deep Learning",4714e80e-efce-4b6a-903c-8be38df6ba33,Serverless Computing,Cloud Computing,Intermediate,3.3,192,174,FALSE,a4ae5716-0d38-4c48-b1cd-86b75c91dfba,AWS,430,158,2,9,0.57
c333e4a6-ef67-4862-a81a-6f355e7b22bc,Christopher Murphy,36,Advanced,Visual,"Natural Language Processing, React",c5e34fd5-09b6-4348-82f8-4509bc8d3009,Full Stack Web Development,Web Development,Advanced,2.0,487,439,FALSE,acfe5d71-3797-4083-9654-49caafd1bdfc,React,396,142,5,9,0.64
38520d16-8d74-485a-a63a-33cd77a226e9,Rachael Smith,19,Beginner,Visual,"Cyber Threat Intelligence, Natural Language Processing, React",63569186-f4c6-4b77-b815-0c91603eb9d1,Full Stack Web Development,Web Development,Beginner,2.1,285,467,TRUE,a1ec01bd-8f7a-463a-8d8f-859981acc0fc,JavaScript,463,312,4,3,0.34
77f09e05-9e94-4104-8869-9e6dfa3ceac7,Joshua Rodriguez,42,Beginner,Kinesthetic,"React, Azure, Cyber Threat Intelligence",99659438-7bda-4a9a-9130-fdd0da7ef3b2,Backend APIs with Node.js,Web Development,Beginner,2.4,461,504,FALSE,8556c241-aaca-40df-a510-0afa5d8a8434,JavaScript,124,67,8,2,0.5
bb8edd7c-60bc-4d49-b848-4d364fb1ea43,Stephanie Collins,26,Intermediate,Visual,"Kubernetes, Network Security, Data Analysis",89e69cb3-9125-4974-8ddb-a146f0d5c407,Statistics for ML,Data Science,Beginner,3.4,428,421,TRUE,81296fc4-bad5-486b-b816-44379ae142f4,Statistics,404,368,5,6,0.22
be87b12c-e3dd-4876-9b9d-fc673fefe4f0,Thomas Herman,44,Beginner,Auditory,"Deep Learning, Reinforcement Learning",8a387fbf-b39f-4895-a18b-7f35531a7054,Statistics for ML,Data Science,Beginner,3.7,404,506,FALSE,ed466143-648d-42a8-93dc-db91c836816f,Big Data,251,133,3,5,0.44
149d3038-df1c-4dbc-a6b6-3bd9eb3b80b4,Christine Arnold,36,Advanced,Visual,"Kubernetes, Natural Language Processing",e817ae5b-234e-462c-a1e1-d6e7c90e6e90,Kubernetes for DevOps,Cloud Computing,Intermediate,2.6,497,548,TRUE,4ff6a8b8-599a-4a4b-a087-9d1dabae1f8f,Google Cloud,166,165,8,6,0.22
5c9635ac-695c-4f07-86d9-10457b24fcb5,Darlene Pearson,44,Intermediate,Visual,"Penetration Testing, Node.js",a7fcf052-cfd0-444e-99d6-7074abf2b1a5,React and Redux,Web Development,Beginner,1.7,142,392,FALSE,8282c4e2-1d66-4872-9e18-bd4c3653b9e7,Full Stack Development,233,152,7,4,0.42
d172a186-be0b-4b87-8c94-5ad0e1738efa,Tina Stevenson,46,Advanced,Reading/Writing,"Penetration Testing, AWS",1ca9c33d-26dd-4093-bcd7-97d59574171c,Google Cloud Fundamentals,Cloud Computing,Intermediate,3.0,100,39,FALSE,60f1398a-b5ab-42d5-9751-3dd908a9699c,Kubernetes,231,107,2,8,0.5
95c80097-c791-4ccb-8f46-01194a54a9a5,Andre Hanson,49,Advanced,Visual,"Serverless Architecture, HTML & CSS",98952351-6b29-44b0-91e9-4a9088895ea9,Full Stack Web Development,Web Development,Intermediate,3.2,265,366,TRUE,87cf3ac2-281b-404c-a70f-33d45709cfbb,Full Stack Development,336,321,6,1,0.16
b0555c8d-651a-48bb-996b-a75f7613c233,Andrea Cunningham MD,42,Intermediate,Visual,"Reinforcement Learning, Node.js",59c40e90-aca3-44b8-bc16-ef44fab01049,Neural Networks from Scratch,AI,Intermediate,3.1,152,93,FALSE,3712b719-54fd-444e-8d46-63de371a71f7,Reinforcement Learning,307,156,1,8,0.44
